day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;1301900;STARFRUIT;5033;23;;;;;5040;23;;;;;5036.5;0.0
-1;1302000;AMETHYSTS;9996;1;9995.0;25.0;;;10004;1;10005.0;25.0;;;10000.0;0.0
-1;1302000;STARFRUIT;5032;26;;;;;5039;26;;;;;5035.5;0.0
-1;1302100;STARFRUIT;5032;30;;;;;5039;30;;;;;5035.5;0.0
-1;1302100;AMETHYSTS;9996;2;9995.0;28.0;;;10004;2;10005.0;28.0;;;10000.0;0.0
-1;1302200;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;1302200;STARFRUIT;5037;2;5032.0;25.0;;;5039;25;;;;;5038.0;0.0
-1;1302300;AMETHYSTS;9996;2;9995.0;30.0;;;10004;2;10005.0;30.0;;;10000.0;0.0
-1;1302300;STARFRUIT;5033;32;;;;;5038;7;5040.0;32.0;;;5035.5;0.0
-1;1302400;AMETHYSTS;9996;2;9995.0;22.0;;;10004;2;10005.0;22.0;;;10000.0;0.0
-1;1302400;STARFRUIT;5033;24;;;;;5040;24;;;;;5036.5;0.0
-1;1302500;STARFRUIT;5033;30;;;;;5036;3;5040.0;30.0;;;5034.5;0.0
-1;1302500;AMETHYSTS;9995;30;;;;;10000;3;10005.0;30.0;;;9997.5;0.0
-1;1302600;AMETHYSTS;9998;3;9996.0;2.0;9995.0;30.0;10004;2;10005.0;30.0;;;10001.0;0.0
-1;1302600;STARFRUIT;5033;32;;;;;5040;32;;;;;5036.5;0.0
-1;1302700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-1;1302700;STARFRUIT;5033;29;;;;;5040;29;;;;;5036.5;0.0
-1;1302800;AMETHYSTS;10002;6;9996.0;1.0;9995.0;30.0;10004;1;10005.0;30.0;;;10003.0;0.0
-1;1302800;STARFRUIT;5033;1;5032.0;30.0;;;5034;3;5039.0;31.0;;;5033.5;0.0
-1;1302900;STARFRUIT;5032;26;;;;;5037;3;5039.0;26.0;;;5034.5;0.0
-1;1302900;AMETHYSTS;9996;2;9995.0;24.0;;;10004;2;10005.0;24.0;;;10000.0;0.0
-1;1303000;AMETHYSTS;9998;10;9996.0;2.0;9995.0;26.0;10004;2;10005.0;26.0;;;10001.0;0.0
-1;1303000;STARFRUIT;5033;2;5032.0;26.0;;;5039;28;;;;;5036.0;0.0
-1;1303100;AMETHYSTS;9996;1;9995.0;23.0;;;10004;1;10005.0;23.0;;;10000.0;0.0
-1;1303100;STARFRUIT;5033;1;5032.0;23.0;;;5039;24;;;;;5036.0;0.0
-1;1303200;AMETHYSTS;9998;3;9996.0;1.0;9995.0;20.0;10004;1;10005.0;20.0;;;10001.0;0.0
-1;1303200;STARFRUIT;5032;21;;;;;5039;21;;;;;5035.5;0.0
-1;1303300;STARFRUIT;5032;28;;;;;5033;11;5039.0;28.0;;;5032.5;0.0
-1;1303300;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;1303400;AMETHYSTS;9996;1;9995.0;30.0;;;10002;5;10004.0;1.0;10005.0;30.0;9999.0;0.0
-1;1303400;STARFRUIT;5033;1;5032.0;30.0;;;5034;3;5039.0;31.0;;;5033.5;0.0
-1;1303500;AMETHYSTS;9996;2;9995.0;24.0;;;10002;2;10004.0;2.0;10005.0;24.0;9999.0;0.0
-1;1303500;STARFRUIT;5033;26;;;;;5040;26;;;;;5036.5;0.0
-1;1303600;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;1303600;STARFRUIT;5033;30;;;;;5038;6;5040.0;30.0;;;5035.5;0.0
-1;1303700;STARFRUIT;5033;26;;;;;5040;26;;;;;5036.5;0.0
-1;1303700;AMETHYSTS;9996;1;9995.0;25.0;;;10002;4;10004.0;1.0;10005.0;25.0;9999.0;0.0
-1;1303800;AMETHYSTS;9996;1;9995.0;27.0;;;10004;1;10005.0;27.0;;;10000.0;0.0
-1;1303800;STARFRUIT;5034;28;;;;;5040;1;5041.0;27.0;;;5037.0;0.0
-1;1303900;AMETHYSTS;9996;2;9995.0;28.0;;;9998;1;10004.0;2.0;10005.0;28.0;9997.0;0.0
-1;1303900;STARFRUIT;5035;2;5034.0;28.0;;;5041;30;;;;;5038.0;0.0
-1;1304000;AMETHYSTS;9995;20;;;;;9998;1;10005.0;20.0;;;9996.5;0.0
-1;1304000;STARFRUIT;5034;20;;;;;5041;20;;;;;5037.5;0.0
-1;1304100;STARFRUIT;5034;32;;;;;5041;32;;;;;5037.5;0.0
-1;1304100;AMETHYSTS;9996;2;9995.0;30.0;;;10002;10;10004.0;2.0;10005.0;30.0;9999.0;0.0
-1;1304200;AMETHYSTS;9996;1;9995.0;26.0;;;10004;1;10005.0;26.0;;;10000.0;0.0
-1;1304200;STARFRUIT;5034;27;;;;;5039;5;5041.0;27.0;;;5036.5;0.0
-1;1304300;AMETHYSTS;9996;2;9995.0;20.0;;;9998;1;10002.0;1.0;10004.0;2.0;9997.0;0.0
-1;1304300;STARFRUIT;5040;1;5034.0;22.0;;;5041;22;;;;;5040.5;0.0
-1;1304400;AMETHYSTS;10000;3;9996.0;2.0;9995.0;23.0;10002;9;10004.0;2.0;10005.0;23.0;10001.0;0.0
-1;1304400;STARFRUIT;5037;3;5035.0;8.0;5034.0;25.0;5041;25;;;;;5039.0;0.0
-1;1304500;STARFRUIT;5035;25;;;;;5042;25;;;;;5038.5;0.0
-1;1304500;AMETHYSTS;9995;25;;;;;9998;1;10005.0;25.0;;;9996.5;0.0
-1;1304600;AMETHYSTS;9998;8;9996.0;2.0;9995.0;27.0;10004;2;10005.0;27.0;;;10001.0;0.0
-1;1304600;STARFRUIT;5040;1;5035.0;29.0;;;5042;29;;;;;5041.0;0.0
-1;1304700;AMETHYSTS;9996;2;9995.0;24.0;;;10004;2;10005.0;24.0;;;10000.0;0.0
-1;1304700;STARFRUIT;5035;26;;;;;5041;2;5042.0;24.0;;;5038.0;0.0
-1;1304800;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;1304800;STARFRUIT;5035;23;;;;;5042;23;;;;;5038.5;0.0
-1;1304900;STARFRUIT;5035;1;5034.0;26.0;;;5041;26;;;;;5038.0;0.0
-1;1304900;AMETHYSTS;9996;1;9995.0;25.0;;;9998;1;10004.0;1.0;10005.0;25.0;9997.0;0.0
-1;1305000;AMETHYSTS;9996;1;9995.0;29.0;;;10004;1;10005.0;29.0;;;10000.0;0.0
-1;1305000;STARFRUIT;5034;1;5033.0;29.0;;;5040;30;;;;;5037.0;0.0
-1;1305100;AMETHYSTS;9996;2;9995.0;25.0;;;9998;1;10004.0;2.0;10005.0;25.0;9997.0;0.0
-1;1305100;STARFRUIT;5034;27;;;;;5040;2;5041.0;25.0;;;5037.0;0.0
-1;1305200;AMETHYSTS;9995;26;;;;;10002;2;10005.0;26.0;;;9998.5;0.0
-1;1305200;STARFRUIT;5033;26;;;;;5040;26;;;;;5036.5;0.0
-1;1305300;STARFRUIT;5033;28;;;;;5040;28;;;;;5036.5;0.0
-1;1305300;AMETHYSTS;9998;8;9995.0;28.0;;;10005;28;;;;;10001.5;0.0
-1;1305400;STARFRUIT;5033;22;;;;;5040;22;;;;;5036.5;0.0
-1;1305400;AMETHYSTS;9996;2;9995.0;20.0;;;10004;2;10005.0;20.0;;;10000.0;0.0
-1;1305500;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;1305500;STARFRUIT;5034;1;5033.0;26.0;;;5040;26;;;;;5037.0;0.0
-1;1305600;STARFRUIT;5033;21;;;;;5040;21;;;;;5036.5;0.0
-1;1305600;AMETHYSTS;9998;3;9996.0;1.0;9995.0;20.0;10004;1;10005.0;20.0;;;10001.0;0.0
-1;1305700;STARFRUIT;5034;22;;;;;5039;6;5040.0;2.0;5041.0;20.0;5036.5;0.0
-1;1305700;AMETHYSTS;9996;2;9995.0;20.0;;;10002;5;10004.0;2.0;10005.0;20.0;9999.0;0.0
-1;1305800;STARFRUIT;5034;21;;;;;5041;21;;;;;5037.5;0.0
-1;1305800;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;1305900;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;1305900;STARFRUIT;5034;23;;;;;5041;23;;;;;5037.5;0.0
-1;1306000;STARFRUIT;5039;7;5034.0;23.0;;;5041;23;;;;;5040.0;0.0
-1;1306000;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;1306100;STARFRUIT;5036;2;5035.0;27.0;;;5042;27;;;;;5039.0;0.0
-1;1306100;AMETHYSTS;9996;1;9995.0;26.0;;;10004;1;10005.0;26.0;;;10000.0;0.0
-1;1306200;STARFRUIT;5036;1;5035.0;28.0;;;5042;30;;;;;5039.0;0.0
-1;1306200;AMETHYSTS;9996;2;9995.0;28.0;;;10004;2;10005.0;28.0;;;10000.0;0.0
-1;1306300;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;1306300;STARFRUIT;5036;28;;;;;5043;28;;;;;5039.5;0.0
-1;1306400;STARFRUIT;5037;2;5036.0;27.0;;;5043;27;;;;;5040.0;0.0
-1;1306400;AMETHYSTS;9996;1;9995.0;26.0;;;10004;1;10005.0;26.0;;;10000.0;0.0
-1;1306500;STARFRUIT;5036;25;;;;;5041;6;5043.0;25.0;;;5038.5;0.0
-1;1306500;AMETHYSTS;9996;1;9995.0;24.0;;;10004;1;10005.0;24.0;;;10000.0;0.0
-1;1306600;STARFRUIT;5035;26;;;;;5042;26;;;;;5038.5;0.0
-1;1306600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;1306700;AMETHYSTS;9995;26;;;;;10002;2;10005.0;26.0;;;9998.5;0.0
-1;1306700;STARFRUIT;5041;1;5037.0;4.0;5036.0;26.0;5043;26;;;;;5042.0;0.0
-1;1306800;STARFRUIT;5036;26;;;;;5043;26;;;;;5039.5;0.0
-1;1306800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;1306900;STARFRUIT;5039;2;5037.0;6.0;5036.0;31.0;5043;31;;;;;5041.0;0.0
-1;1306900;AMETHYSTS;10000;2;9996.0;1.0;9995.0;30.0;10004;1;10005.0;30.0;;;10002.0;0.0
-1;1307000;STARFRUIT;5041;1;5036.0;21.0;;;5043;21;;;;;5042.0;0.0
-1;1307000;AMETHYSTS;9996;1;9995.0;20.0;;;10004;1;10005.0;20.0;;;10000.0;0.0
-1;1307100;AMETHYSTS;9996;1;9995.0;22.0;;;10004;1;10005.0;22.0;;;10000.0;0.0
-1;1307100;STARFRUIT;5035;23;;;;;5042;23;;;;;5038.5;0.0
-1;1307200;STARFRUIT;5040;4;5036.0;1.0;5035.0;21.0;5042;22;;;;;5041.0;0.0
-1;1307200;AMETHYSTS;9996;1;9995.0;21.0;;;10004;1;10005.0;21.0;;;10000.0;0.0
-1;1307300;STARFRUIT;5036;32;;;;;5042;2;5043.0;30.0;;;5039.0;0.0
-1;1307300;AMETHYSTS;9996;2;9995.0;30.0;;;10004;2;10005.0;30.0;;;10000.0;0.0
-1;1307400;STARFRUIT;5036;8;5035.0;29.0;;;5042;31;;;;;5039.0;0.0
-1;1307400;AMETHYSTS;9996;2;9995.0;29.0;;;10004;2;10005.0;29.0;;;10000.0;0.0
-1;1307500;AMETHYSTS;9998;2;9995.0;29.0;;;10005;29;;;;;10001.5;0.0
-1;1307500;STARFRUIT;5035;29;;;;;5042;29;;;;;5038.5;0.0
-1;1307600;STARFRUIT;5036;2;5035.0;26.0;;;5042;26;;;;;5039.0;0.0
-1;1307600;AMETHYSTS;9996;2;9995.0;24.0;;;10002;6;10004.0;2.0;10005.0;24.0;9999.0;0.0
-1;1307700;AMETHYSTS;9995;30;;;;;10002;8;10005.0;30.0;;;9998.5;0.0
-1;1307700;STARFRUIT;5035;30;;;;;5036;1;5042.0;30.0;;;5035.5;0.0
-1;1307800;AMETHYSTS;9998;9;9996.0;1.0;9995.0;28.0;10004;1;10005.0;28.0;;;10001.0;0.0
-1;1307800;STARFRUIT;5035;29;;;;;5042;29;;;;;5038.5;0.0
-1;1307900;AMETHYSTS;9998;10;9996.0;2.0;9995.0;23.0;10004;2;10005.0;23.0;;;10001.0;0.0
-1;1307900;STARFRUIT;5035;2;5034.0;23.0;;;5041;25;;;;;5038.0;0.0
-1;1308000;STARFRUIT;5034;20;;;;;5039;1;5041.0;20.0;;;5036.5;0.0
-1;1308000;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;1308100;AMETHYSTS;9998;2;9996.0;1.0;9995.0;22.0;10004;1;10005.0;22.0;;;10001.0;0.0
-1;1308100;STARFRUIT;5034;23;;;;;5040;1;5041.0;22.0;;;5037.0;0.0
-1;1308200;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-1;1308200;STARFRUIT;5034;29;;;;;5041;29;;;;;5037.5;0.0
-1;1308300;AMETHYSTS;9996;1;9995.0;27.0;;;10004;1;10005.0;27.0;;;10000.0;0.0
-1;1308300;STARFRUIT;5035;1;5034.0;27.0;;;5041;28;;;;;5038.0;0.0
-1;1308400;STARFRUIT;5034;22;;;;;5039;4;5041.0;22.0;;;5036.5;0.0
-1;1308400;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-1;1308500;AMETHYSTS;9996;2;9995.0;21.0;;;10004;2;10005.0;21.0;;;10000.0;0.0
-1;1308500;STARFRUIT;5035;2;5034.0;21.0;;;5041;2;5042.0;21.0;;;5038.0;0.0
-1;1308600;AMETHYSTS;9996;2;9995.0;23.0;;;10002;1;10004.0;2.0;10005.0;23.0;9999.0;0.0
-1;1308600;STARFRUIT;5035;25;;;;;5042;25;;;;;5038.5;0.0
-1;1308700;AMETHYSTS;10000;4;9996.0;1.0;9995.0;30.0;10004;1;10005.0;30.0;;;10002.0;0.0
-1;1308700;STARFRUIT;5038;4;5035.0;31.0;;;5042;31;;;;;5040.0;0.0
-1;1308800;STARFRUIT;5035;30;;;;;5037;4;5040.0;1.0;5042.0;30.0;5036.0;0.0
-1;1308800;AMETHYSTS;9998;2;9995.0;30.0;;;10005;30;;;;;10001.5;0.0
-1;1308900;AMETHYSTS;9998;10;9996.0;2.0;9995.0;22.0;10004;2;10005.0;22.0;;;10001.0;0.0
-1;1308900;STARFRUIT;5042;1;5036.0;24.0;;;5043;24;;;;;5042.5;0.0
-1;1309000;AMETHYSTS;9996;1;9995.0;26.0;;;9998;1;10004.0;1.0;10005.0;26.0;9997.0;0.0
-1;1309000;STARFRUIT;5036;27;;;;;5041;1;5043.0;27.0;;;5038.5;0.0
-1;1309100;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-1;1309100;STARFRUIT;5036;24;;;;;5043;24;;;;;5039.5;0.0
-1;1309200;STARFRUIT;5037;4;5036.0;31.0;;;5043;31;;;;;5040.0;0.0
-1;1309200;AMETHYSTS;9998;9;9996.0;1.0;9995.0;30.0;10004;1;10005.0;30.0;;;10001.0;0.0
-1;1309300;AMETHYSTS;9998;4;9995.0;25.0;;;10005;25;;;;;10001.5;0.0
-1;1309300;STARFRUIT;5037;6;5036.0;25.0;;;5043;25;;;;;5040.0;0.0
-1;1309400;AMETHYSTS;9995;27;;;;;9998;1;10002.0;4.0;10005.0;27.0;9996.5;0.0
-1;1309400;STARFRUIT;5036;27;;;;;5041;8;5043.0;27.0;;;5038.5;0.0
-1;1309500;AMETHYSTS;9996;2;9995.0;28.0;;;9998;1;10004.0;2.0;10005.0;28.0;9997.0;0.0
-1;1309500;STARFRUIT;5036;30;;;;;5041;5;5043.0;30.0;;;5038.5;0.0
-1;1309600;STARFRUIT;5036;31;;;;;5037;4;5041.0;6.0;5043.0;31.0;5036.5;0.0
-1;1309600;AMETHYSTS;9996;1;9995.0;30.0;;;9998;8;10002.0;4.0;10004.0;1.0;9997.0;0.0
-1;1309700;AMETHYSTS;9996;1;9995.0;24.0;;;10004;1;10005.0;24.0;;;10000.0;0.0
-1;1309700;STARFRUIT;5037;4;5036.0;25.0;;;5043;25;;;;;5040.0;0.0
-1;1309800;AMETHYSTS;9996;2;9995.0;24.0;;;10004;2;10005.0;24.0;;;10000.0;0.0
-1;1309800;STARFRUIT;5037;6;5036.0;26.0;;;5043;26;;;;;5040.0;0.0
-1;1309900;STARFRUIT;5036;22;;;;;5043;22;;;;;5039.5;0.0
-1;1309900;AMETHYSTS;10002;4;9995.0;22.0;;;10005;22;;;;;10003.5;0.0
-1;1310000;AMETHYSTS;9996;1;9995.0;24.0;;;9998;1;10004.0;1.0;10005.0;24.0;9997.0;0.0
-1;1310000;STARFRUIT;5041;4;5036.0;25.0;;;5043;25;;;;;5042.0;0.0
-1;1310100;AMETHYSTS;9996;1;9995.0;24.0;;;10004;1;10005.0;24.0;;;10000.0;0.0
-1;1310100;STARFRUIT;5037;1;5036.0;24.0;;;5043;25;;;;;5040.0;0.0
-1;1310200;AMETHYSTS;10000;3;9998.0;10.0;9996.0;2.0;10004;2;10005.0;20.0;;;10002.0;0.0
-1;1310200;STARFRUIT;5039;3;5036.0;22.0;;;5043;22;;;;;5041.0;0.0
-1;1310300;STARFRUIT;5037;1;5036.0;22.0;;;5043;23;;;;;5040.0;0.0
-1;1310300;AMETHYSTS;9996;1;9995.0;22.0;;;10002;9;10004.0;1.0;10005.0;22.0;9999.0;0.0
-1;1310400;AMETHYSTS;9996;2;9995.0;22.0;;;9998;4;10004.0;2.0;10005.0;22.0;9997.0;0.0
-1;1310400;STARFRUIT;5037;2;5036.0;24.0;;;5043;24;;;;;5040.0;0.0
-1;1310500;AMETHYSTS;9995;23;;;;;10002;10;10005.0;23.0;;;9998.5;0.0
-1;1310500;STARFRUIT;5041;8;5036.0;23.0;;;5043;23;;;;;5042.0;0.0
-1;1310600;AMETHYSTS;9996;1;9995.0;30.0;;;10004;1;10005.0;30.0;;;10000.0;0.0
-1;1310600;STARFRUIT;5036;31;;;;;5043;31;;;;;5039.5;0.0
-1;1310700;STARFRUIT;5036;2;5035.0;23.0;;;5038;5;5042.0;25.0;;;5037.0;0.0
-1;1310700;AMETHYSTS;9996;2;9995.0;23.0;;;10000;5;10002.0;3.0;10004.0;2.0;9998.0;0.0
-1;1310800;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;1310800;STARFRUIT;5036;21;;;;;5041;1;5043.0;21.0;;;5038.5;0.0
-1;1310900;AMETHYSTS;9996;1;9995.0;21.0;;;10004;1;10005.0;21.0;;;10000.0;0.0
-1;1310900;STARFRUIT;5036;1;5035.0;21.0;;;5042;22;;;;;5039.0;0.0
-1;1311000;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;1311000;STARFRUIT;5035;26;;;;;5040;5;5042.0;26.0;;;5037.5;0.0
-1;1311100;STARFRUIT;5036;2;5035.0;24.0;;;5037;5;5042.0;26.0;;;5036.5;0.0
-1;1311100;AMETHYSTS;9996;2;9995.0;24.0;;;10004;2;10005.0;24.0;;;10000.0;0.0
-1;1311200;AMETHYSTS;9996;2;9995.0;28.0;;;10004;2;10005.0;28.0;;;10000.0;0.0
-1;1311200;STARFRUIT;5035;30;;;;;5036;3;5040.0;5.0;5041.0;2.0;5035.5;0.0
-1;1311300;AMETHYSTS;9996;1;9995.0;30.0;;;10002;5;10004.0;1.0;10005.0;30.0;9999.0;0.0
-1;1311300;STARFRUIT;5035;30;;;;;5042;31;;;;;5038.5;0.0
-1;1311400;AMETHYSTS;9998;7;9996.0;1.0;9995.0;21.0;10004;1;10005.0;21.0;;;10001.0;0.0
-1;1311400;STARFRUIT;5041;1;5036.0;1.0;5035.0;21.0;5042;1;5043.0;21.0;;;5041.5;0.0
-1;1311500;STARFRUIT;5042;1;5036.0;26.0;;;5043;26;;;;;5042.5;0.0
-1;1311500;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;1311600;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;1311600;STARFRUIT;5042;1;5037.0;4.0;5036.0;28.0;5043;28;;;;;5042.5;0.0
-1;1311700;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;1311700;STARFRUIT;5036;21;;;;;5037;1;5041.0;3.0;5043.0;21.0;5036.5;0.0
-1;1311800;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;1311800;STARFRUIT;5036;21;;;;;5043;21;;;;;5039.5;0.0
-1;1311900;STARFRUIT;5036;28;;;;;5043;28;;;;;5039.5;0.0
-1;1311900;AMETHYSTS;9998;10;9995.0;28.0;;;10005;28;;;;;10001.5;0.0
-1;1312000;AMETHYSTS;9996;1;9995.0;23.0;;;10004;1;10005.0;23.0;;;10000.0;0.0
-1;1312000;STARFRUIT;5038;1;5037.0;1.0;5036.0;23.0;5043;1;5044.0;23.0;;;5040.5;0.0
-1;1312100;AMETHYSTS;9996;2;9995.0;27.0;;;10004;2;10005.0;27.0;;;10000.0;0.0
-1;1312100;STARFRUIT;5036;29;;;;;5043;29;;;;;5039.5;0.0
-1;1312200;AMETHYSTS;9998;1;9996.0;1.0;9995.0;30.0;10004;1;10005.0;30.0;;;10001.0;0.0
-1;1312200;STARFRUIT;5036;31;;;;;5043;31;;;;;5039.5;0.0
-1;1312300;STARFRUIT;5036;20;;;;;5043;20;;;;;5039.5;0.0
-1;1312300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;1312400;AMETHYSTS;9996;2;9995.0;23.0;;;10004;2;10005.0;23.0;;;10000.0;0.0
-1;1312400;STARFRUIT;5036;25;;;;;5042;2;5043.0;23.0;;;5039.0;0.0
-1;1312500;AMETHYSTS;9996;2;9995.0;26.0;;;9998;1;10004.0;2.0;10005.0;26.0;9997.0;0.0
-1;1312500;STARFRUIT;5035;28;;;;;5041;2;5042.0;26.0;;;5038.0;0.0
-1;1312600;AMETHYSTS;9998;9;9996.0;2.0;9995.0;23.0;10004;2;10005.0;23.0;;;10001.0;0.0
-1;1312600;STARFRUIT;5035;25;;;;;5042;25;;;;;5038.5;0.0
-1;1312700;STARFRUIT;5035;22;;;;;5037;3;5042.0;22.0;;;5036.0;0.0
-1;1312700;AMETHYSTS;9996;2;9995.0;20.0;;;10002;3;10004.0;2.0;10005.0;20.0;9999.0;0.0
-1;1312800;AMETHYSTS;9996;1;9995.0;29.0;;;10004;1;10005.0;29.0;;;10000.0;0.0
-1;1312800;STARFRUIT;5040;3;5036.0;1.0;5035.0;29.0;5042;30;;;;;5041.0;0.0
-1;1312900;AMETHYSTS;9996;1;9995.0;21.0;;;10004;1;10005.0;21.0;;;10000.0;0.0
-1;1312900;STARFRUIT;5036;22;;;;;5043;22;;;;;5039.5;0.0
-1;1313000;AMETHYSTS;9998;2;9996.0;1.0;9995.0;26.0;10004;1;10005.0;26.0;;;10001.0;0.0
-1;1313000;STARFRUIT;5041;1;5037.0;8.0;5036.0;27.0;5042;1;5043.0;26.0;;;5041.5;0.0
-1;1313100;STARFRUIT;5035;27;;;;;5040;1;5042.0;27.0;;;5037.5;0.0
-1;1313100;AMETHYSTS;9998;3;9995.0;27.0;;;10005;27;;;;;10001.5;0.0
-1;1313200;AMETHYSTS;10002;1;9996.0;2.0;9995.0;30.0;10004;2;10005.0;30.0;;;10003.0;0.0
-1;1313200;STARFRUIT;5035;32;;;;;5042;32;;;;;5038.5;0.0
-1;1313300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-1;1313300;STARFRUIT;5036;29;;;;;5043;29;;;;;5039.5;0.0
-1;1313400;AMETHYSTS;9996;2;9995.0;21.0;;;10002;4;10004.0;2.0;10005.0;21.0;9999.0;0.0
-1;1313400;STARFRUIT;5036;2;5035.0;21.0;;;5042;23;;;;;5039.0;0.0
-1;1313500;STARFRUIT;5036;1;5035.0;24.0;;;5042;25;;;;;5039.0;0.0
-1;1313500;AMETHYSTS;9996;1;9995.0;24.0;;;9998;1;10004.0;1.0;10005.0;24.0;9997.0;0.0
-1;1313600;AMETHYSTS;9996;1;9995.0;21.0;;;10004;1;10005.0;21.0;;;10000.0;0.0
-1;1313600;STARFRUIT;5036;22;;;;;5043;22;;;;;5039.5;0.0
-1;1313700;AMETHYSTS;9998;8;9996.0;1.0;9995.0;21.0;10004;1;10005.0;21.0;;;10001.0;0.0
-1;1313700;STARFRUIT;5042;1;5037.0;1.0;5036.0;21.0;5043;22;;;;;5042.5;0.0
-1;1313800;AMETHYSTS;9996;1;9995.0;20.0;;;10004;1;10005.0;20.0;;;10000.0;0.0
-1;1313800;STARFRUIT;5036;21;;;;;5041;5;5043.0;21.0;;;5038.5;0.0
-1;1313900;STARFRUIT;5037;6;5036.0;29.0;;;5042;2;5043.0;27.0;;;5039.5;0.0
-1;1313900;AMETHYSTS;9996;2;9995.0;27.0;;;10004;2;10005.0;27.0;;;10000.0;0.0
-1;1314000;AMETHYSTS;9995;30;;;;;10002;8;10005.0;30.0;;;9998.5;0.0
-1;1314000;STARFRUIT;5035;30;;;;;5042;30;;;;;5038.5;0.0
-1;1314100;AMETHYSTS;9996;1;9995.0;22.0;;;10004;1;10005.0;22.0;;;10000.0;0.0
-1;1314100;STARFRUIT;5036;8;5035.0;23.0;;;5042;23;;;;;5039.0;0.0
-1;1314200;STARFRUIT;5040;9;5036.0;8.0;5035.0;24.0;5042;24;;;;;5041.0;0.0
-1;1314200;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-1;1314300;STARFRUIT;5035;21;;;;;5042;21;;;;;5038.5;0.0
-1;1314300;AMETHYSTS;9996;1;9995.0;20.0;;;10002;5;10004.0;1.0;10005.0;20.0;9999.0;0.0
-1;1314400;STARFRUIT;5036;8;5035.0;27.0;;;5042;27;;;;;5039.0;0.0
-1;1314400;AMETHYSTS;9998;8;9995.0;27.0;;;10005;27;;;;;10001.5;0.0
-1;1314500;AMETHYSTS;9996;1;9995.0;28.0;;;10002;8;10004.0;1.0;10005.0;28.0;9999.0;0.0
-1;1314500;STARFRUIT;5036;1;5035.0;28.0;;;5041;6;5042.0;1.0;5043.0;28.0;5038.5;0.0
-1;1314600;STARFRUIT;5035;23;;;;;5042;23;;;;;5038.5;0.0
-1;1314600;AMETHYSTS;9996;2;9995.0;21.0;;;10004;2;10005.0;21.0;;;10000.0;0.0
-1;1314700;STARFRUIT;5041;1;5036.0;31.0;;;5042;1;5043.0;30.0;;;5041.5;0.0
-1;1314700;AMETHYSTS;9998;10;9996.0;1.0;9995.0;30.0;10004;1;10005.0;30.0;;;10001.0;0.0
-1;1314800;STARFRUIT;5035;28;;;;;5043;28;;;;;5039.0;0.0
-1;1314800;AMETHYSTS;10002;1;9998.0;1.0;9995.0;28.0;10005;28;;;;;10003.5;0.0
-1;1314900;AMETHYSTS;9998;7;9995.0;25.0;;;10005;25;;;;;10001.5;0.0
-1;1314900;STARFRUIT;5036;25;;;;;5043;25;;;;;5039.5;0.0
-1;1315000;STARFRUIT;5035;31;;;;;5042;31;;;;;5038.5;0.0
-1;1315000;AMETHYSTS;9996;2;9995.0;29.0;;;9998;1;10004.0;2.0;10005.0;29.0;9997.0;0.0
-1;1315100;STARFRUIT;5035;20;;;;;5042;21;;;;;5038.5;0.0
-1;1315100;AMETHYSTS;9998;7;9995.0;21.0;;;10005;21;;;;;10001.5;0.0
-1;1315200;STARFRUIT;5035;26;;;;;5042;26;;;;;5038.5;0.0
-1;1315200;AMETHYSTS;9996;1;9995.0;25.0;;;10002;1;10004.0;1.0;10005.0;25.0;9999.0;0.0
