timestamp,starfruit_positions,amethyst_positions,starfruit_pnl,amethyst_pnl
1740900,0,-10,0,12732
1741000,0,-10,0,12692
1741100,0,-10,0,12692
1741200,0,-10,0,12682
1741300,0,-9,0,12752
1741400,0,-8,0,12752
1741500,0,-8,0,12696
1741600,0,-8,0,12704
1741700,0,-8,0,12720
1741800,0,-8,0,12696
1741900,0,-8,0,12720
1742000,0,-8,0,12696
1742100,0,-8,0,12704
1742200,0,-8,0,12704
1742300,0,-8,0,12696
1742400,0,-8,0,12696
1742500,0,-8,0,12704
1742600,0,-8,0,12720
1742700,0,-8,0,12704
1742800,0,-8,0,12720
1742900,0,-8,0,12736
1743000,0,-7,0,12752
1743100,0,-7,0,12703
1743200,0,-7,0,12710
1743300,0,-7,0,12710
1743400,0,-7,0,12710
1743500,0,-7,0,12710
1743600,0,-7,0,12703
1743700,0,-7,0,12724
1743800,0,-7,0,12724
1743900,0,-7,0,12703
1744000,0,-7,0,12710
1744100,0,-7,0,12703
1744200,0,-7,0,12703
1744300,0,-7,0,12703
1744400,0,-7,0,12703
1744500,0,-7,0,12703
1744600,0,-7,0,12703
1744700,0,-7,0,12710
1744800,0,-6,0,12752
1744900,0,-6,0,12716
1745000,0,-6,0,12716
1745100,0,-6,0,12716
1745200,0,-6,0,12716
1745300,0,-6,0,12716
1745400,0,-6,0,12710
1745500,0,6,0,12752
1745600,0,6,0,12740
1745700,0,6,0,12734
1745800,0,6,0,12752
1745900,0,6,0,12752
1746000,0,6,0,12752
1746100,0,6,0,12752
1746200,0,6,0,12752
1746300,0,6,0,12740
1746400,0,6,0,12752
1746500,0,6,0,12734
1746600,0,5,0,12776
1746700,0,5,0,12746
1746800,0,5,0,12746
1746900,0,5,0,12746
1747000,0,6,0,12746
1747100,0,6,0,12744
1747200,0,6,0,12756
1747300,0,6,0,12744
1747400,0,6,0,12744
1747500,0,6,0,12744
1747600,0,6,0,12744
1747700,0,6,0,12738
1747800,0,6,0,12744
1747900,0,5,0,12780
1748000,0,5,0,12750
1748100,0,5,0,12745
1748200,0,5,0,12750
1748300,0,5,0,12750
1748400,0,5,0,12760
1748500,0,5,0,12745
1748600,0,5,0,12750
1748700,0,5,0,12745
1748800,0,5,0,12750
1748900,0,5,0,12745
1749000,0,5,0,12745
1749100,0,5,0,12750
1749200,0,5,0,12770
1749300,0,5,0,12745
1749400,0,5,0,12750
1749500,0,5,0,12760
1749600,0,5,0,12745
1749700,0,5,0,12745
1749800,0,6,0,12750
1749900,0,6,0,12748
1750000,0,6,0,12748
1750100,0,6,0,12748
1750200,0,6,0,12760
1750300,0,-2,0,12784
1750400,0,-2,0,12778
1750500,0,-7,0,12778
1750600,0,-7,0,12770
1750700,0,-7,0,12784
1750800,0,-16,0,12763
1750900,0,-16,0,12736
1751000,0,-16,0,12752
1751100,0,-16,0,12752
1751200,0,-16,0,12752
1751300,0,-16,0,12752
1751400,0,-16,0,12816
1751500,0,-16,0,12752
1751600,0,-16,0,12736
1751700,0,-18,0,12752
1751800,0,-18,0,12730
1751900,0,-18,0,12748
1752000,0,-18,0,12748
1752100,0,-18,0,12748
1752200,0,-18,0,12748
1752300,0,-18,0,12748
1752400,0,-18,0,12784
1752500,0,-18,0,12748
1752600,0,-18,0,12748
1752700,0,-18,0,12730
1752800,0,-18,0,12748
1752900,0,-17,0,12856
1753000,0,-17,0,12754
1753100,0,-17,0,12754
1753200,0,-17,0,12754
1753300,0,-17,0,12754
1753400,0,-17,0,12737
1753500,0,-17,0,12754
1753600,0,-17,0,12737
1753700,0,-17,0,12754
1753800,0,-17,0,12788
1753900,0,-17,0,12788
1754000,0,-17,0,12754
1754100,0,-17,0,12737
1754200,0,-17,0,12788
1754300,0,-17,0,12788
1754400,0,-17,0,12754
1754500,0,-17,0,12754
1754600,0,-17,0,12822
1754700,0,-18,0,12754
1754800,0,-18,0,12734
1754900,0,-18,0,12752
1755000,0,-18,0,12752
1755100,0,-18,0,12788
1755200,0,-18,0,12752
1755300,0,-19,0,12752
1755400,0,-19,0,12750
1755500,0,-19,0,12750
1755600,0,-19,0,12731
1755700,0,-19,0,12731
1755800,0,-19,0,12731
1755900,0,-19,0,12788
1756000,0,-19,0,12750
1756100,0,-19,0,12750
1756200,0,-19,0,12731
1756300,0,-19,0,12750
1756400,0,-19,0,12731
1756500,0,-19,0,12731
1756600,0,-19,0,12750
1756700,0,-16,0,12864
1756800,0,-17,0,12768
1756900,0,-17,0,12834
1757000,0,-17,0,12749
1757100,0,-17,0,12749
1757200,0,-17,0,12766
1757300,0,-17,0,12766
1757400,0,-17,0,12834
1757500,0,-17,0,12766
1757600,0,-17,0,12766
1757700,0,-17,0,12800
1757800,0,-17,0,12766
1757900,0,-17,0,12766
1758000,0,-17,0,12766
1758100,0,-17,0,12749
1758200,0,-16,0,12868
1758300,0,-15,0,12868
1758400,0,-15,0,12763
1758500,0,-15,0,12778
1758600,0,-6,0,12868
1758700,0,-6,0,12832
1758800,0,-6,0,12844
1758900,0,-7,0,12832
1759000,0,-7,0,12830
1759100,0,-7,0,12844
1759200,0,-7,0,12830
1759300,0,-7,0,12830
1759400,0,-7,0,12823
1759500,0,-7,0,12830
1759600,0,-7,0,12844
1759700,0,-7,0,12844
1759800,0,-7,0,12823
1759900,0,-8,0,12830
1760000,0,-8,0,12844
1760100,0,-8,0,12828
1760200,0,-8,0,12828
1760300,0,-8,0,12844
1760400,0,-8,0,12828
1760500,0,-8,0,12820
1760600,0,-8,0,12844
1760700,0,-8,0,12844
1760800,0,-8,0,12820
1760900,0,-9,0,12828
1761000,0,-9,0,12826
1761100,0,-10,0,12826
1761200,0,-10,0,12844
1761300,0,-10,0,12824
1761400,0,-10,0,12824
1761500,0,-10,0,12824
1761600,0,-10,0,12824
1761700,0,-10,0,12824
1761800,0,-10,0,12824
1761900,0,-9,0,12884
1762000,0,-9,0,12830
1762100,0,-9,0,12830
1762200,0,-9,0,12830
1762300,0,-9,0,12821
1762400,0,-9,0,12848
1762500,0,-9,0,12821
1762600,0,-9,0,12821
1762700,0,-9,0,12821
1762800,0,-9,0,12830
1762900,0,-9,0,12830
1763000,0,-9,0,12821
1763100,0,-9,0,12821
1763200,0,-9,0,12830
1763300,0,-9,0,12821
1763400,0,-9,0,12830
1763500,0,-9,0,12830
1763600,0,-9,0,12821
1763700,0,-9,0,12830
1763800,0,-9,0,12830
1763900,0,-6,0,12884
1764000,0,-6,0,12842
1764100,0,-6,0,12848
1764200,0,-6,0,12848
1764300,0,-6,0,12860
1764400,0,-6,0,12848
1764500,0,-6,0,12860
1764600,0,-6,0,12848
1764700,0,-6,0,12860
1764800,0,-6,0,12842
1764900,0,-6,0,12848
1765000,0,-7,0,12848
1765100,0,-7,0,12839
1765200,0,-7,0,12860
1765300,0,-7,0,12846
1765400,0,-7,0,12839
1765500,0,-7,0,12839
1765600,0,-7,0,12839
1765700,0,-7,0,12839
1765800,0,-7,0,12839
1765900,0,-6,0,12888
1766000,0,-6,0,12864
1766100,0,-6,0,12852
1766200,0,-6,0,12852
1766300,0,-5,0,12888
1766400,0,-4,0,12888
1766500,0,-4,0,12872
1766600,0,-4,0,12860
1766700,0,-4,0,12860
1766800,0,-4,0,12864
1766900,0,-4,0,12860
1767000,0,-5,0,12860
1767100,0,-4,0,12892
1767200,0,-4,0,12868
1767300,0,-4,0,12864
1767400,0,-4,0,12868
1767500,0,-4,0,12876
1767600,0,-4,0,12876
1767700,0,-4,0,12868
1767800,0,-4,0,12868
1767900,0,-7,0,12868
1768000,0,-7,0,12862
1768100,0,-7,0,12855
1768200,0,-7,0,12876
1768300,0,-6,0,12904
1768400,0,-6,0,12868
1768500,0,-6,0,12862
1768600,0,-6,0,12862
1768700,0,-6,0,12868
1768800,0,-10,0,12868
1768900,0,-10,0,12880
1769000,0,-10,0,12860
1769100,0,-10,0,12860
1769200,0,-10,0,12860
1769300,0,-10,0,12850
1769400,0,-10,0,12860
1769500,0,-11,0,12850
1769600,0,-11,0,12858
1769700,0,-13,0,12847
1769800,0,-13,0,12854
1769900,0,-13,0,12841
1770000,0,-12,0,12932
1770100,0,-12,0,12908
1770200,0,-12,0,12884
1770300,0,-12,0,12860
1770400,0,-12,0,12884
1770500,0,-12,0,12860
1770600,0,-12,0,12860
1770700,0,-12,0,12860
1770800,0,-12,0,12908
1770900,0,-12,0,12860
1771000,0,-12,0,12848
1771100,0,-8,0,12932
1771200,0,-8,0,12884
1771300,0,-8,0,12884
1771400,0,-9,0,12884
1771500,0,-8,0,12936
1771600,0,-8,0,12888
1771700,0,-8,0,12888
1771800,0,-8,0,12888
1771900,0,-8,0,12888
1772000,0,-8,0,12880
1772100,0,-8,0,12888
1772200,0,-8,0,12888
1772300,0,-8,0,12904
1772400,0,-8,0,12888
1772500,0,-8,0,12904
1772600,0,-8,0,12880
1772700,0,-8,0,12880
1772800,0,-8,0,12888
1772900,0,-5,0,12936
1773000,0,-5,0,12916
1773100,0,-5,0,12916
1773200,0,-5,0,12906
1773300,0,-5,0,12906
1773400,0,-5,0,12906
1773500,0,-5,0,12906
1773600,0,-5,0,12916
1773700,0,-5,0,12906
1773800,0,-5,0,12906
1773900,0,-5,0,12906
1774000,0,-9,0,12901
1774100,0,-9,0,12898
1774200,0,-9,0,12889
1774300,0,-9,0,12898
1774400,0,-9,0,12898
1774500,0,-9,0,12898
1774600,0,-9,0,12934
1774700,0,-9,0,12889
1774800,0,-9,0,12898
1774900,0,-9,0,12898
1775000,0,-9,0,12916
1775100,0,-9,0,12916
1775200,0,-9,0,12916
1775300,0,-9,0,12889
1775400,0,-9,0,12898
1775500,0,-9,0,12898
1775600,0,-9,0,12916
1775700,0,-9,0,12889
1775800,0,-8,0,12952
1775900,0,-6,0,12952
1776000,0,-7,0,12916
1776100,0,-6,0,12956
1776200,0,-6,0,12920
1776300,0,-6,0,12914
1776400,0,-6,0,12932
1776500,0,-6,0,12932
1776600,0,-6,0,12914
1776700,0,-6,0,12920
1776800,0,-6,0,12932
1776900,0,-6,0,12920
1777000,0,-6,0,12920
1777100,0,-12,0,12914
1777200,0,-19,0,12896
1777300,0,-19,0,12894
1777400,0,-19,0,12894
1777500,0,-19,0,12894
1777600,0,-19,0,12894
1777700,0,-18,0,13008
1777800,0,-11,0,13008
1777900,0,-11,0,12942
1778000,0,-11,0,12931
1778100,0,-11,0,12931
1778200,0,-11,0,12931
1778300,0,-11,0,12942
1778400,0,-11,0,12942
1778500,0,-11,0,12964
1778600,0,-11,0,12942
1778700,0,-20,0,12942
1778800,0,-20,0,12964
1778900,0,-20,0,12924
1779000,0,-20,0,12924
1779100,0,-20,0,12924
1779200,0,-20,0,12924
1779300,0,-20,0,12964
1779400,0,-20,0,12924
1779500,0,-20,0,12924
1779600,0,-20,0,12904
1779700,0,-20,0,12924
1779800,0,-20,0,13004
1779900,0,-20,0,12964
1780000,0,-20,0,12924
1780100,0,-20,0,12924
1780200,0,-20,0,12924
1780300,0,-20,0,12964
1780400,0,-20,0,12924
1780500,0,-20,0,12924
1780600,0,-20,0,12904
1780700,0,-20,0,12904
1780800,0,-20,0,12924
1780900,0,-20,0,12924
1781000,0,-20,0,12924
1781100,0,-20,0,12964
1781200,0,-20,0,12904
1781300,0,-20,0,12924
1781400,0,-20,0,12904
1781500,0,-20,0,12924
1781600,0,-20,0,12924
1781700,0,-20,0,12904
1781800,0,-19,0,13044
1781900,0,-19,0,12968
1782000,0,-19,0,12911
1782100,0,-15,0,13044
1782200,0,-15,0,12954
1782300,0,-15,0,12954
1782400,0,-15,0,12939
1782500,0,-15,0,12954
1782600,0,-14,0,13044
1782700,0,-14,0,12960
1782800,0,-14,0,12960
1782900,0,-14,0,12988
1783000,0,-14,0,12960
1783100,0,-14,0,12960
1783200,0,-12,0,13044
1783300,0,-12,0,12960
1783400,0,-12,0,12960
1783500,0,-12,0,12960
1783600,0,-12,0,12960
1783700,0,-12,0,12960
1783800,0,-15,0,12972
1783900,0,-15,0,12951
1784000,0,-15,0,12966
1784100,0,-15,0,12996
1784200,0,-15,0,12996
1784300,0,-15,0,12951
1784400,0,-7,0,13056
1784500,0,-7,0,13014
1784600,0,-7,0,13014
1784700,0,-7,0,13014
1784800,0,-5,0,13056
1784900,0,-5,0,13036
1785000,0,-5,0,13021
1785100,0,-5,0,13026
1785200,0,-5,0,13021
1785300,0,-5,0,13026
1785400,0,-5,0,13026
1785500,0,-5,0,13026
1785600,0,-5,0,13021
1785700,0,-5,0,13021
1785800,0,-5,0,13021
1785900,0,-5,0,13021
1786000,0,-5,0,13036
1786100,0,-5,0,13021
1786200,0,-4,0,13056
1786300,0,4,0,13056
1786400,0,4,0,13056
1786500,0,4,0,13044
1786600,0,4,0,13056
1786700,0,4,0,13044
1786800,0,4,0,13048
1786900,0,4,0,13044
1787000,0,4,0,13048
1787100,0,4,0,13048
1787200,0,4,0,13044
1787300,0,4,0,13048
1787400,0,4,0,13048
1787500,0,4,0,13056
1787600,0,4,0,13044
1787700,0,4,0,13048
1787800,0,4,0,13044
1787900,0,4,0,13048
1788000,0,4,0,13044
1788100,0,4,0,13064
1788200,0,4,0,13048
1788300,0,4,0,13048
1788400,0,4,0,13044
1788500,0,4,0,13044
1788600,0,4,0,13048
1788700,0,4,0,13048
1788800,0,4,0,13044
1788900,0,4,0,13044
1789000,0,4,0,13048
1789100,0,4,0,13048
1789200,0,2,0,13072
1789300,0,2,0,13058
1789400,0,2,0,13058
1789500,0,2,0,13060
1789600,0,2,0,13058
1789700,0,-1,0,13072
1789800,0,-1,0,13069
1789900,0,-1,0,13069
1790000,0,-1,0,13069
1790100,0,-1,0,13069
1790200,0,-1,0,13070
1790300,0,-1,0,13070
1790400,0,-1,0,13070
1790500,0,-1,0,13069
1790600,0,-1,0,13074
1790700,0,-1,0,13069
1790800,0,-1,0,13070
1790900,0,-1,0,13070
1791000,0,-1,0,13069
1791100,0,3,0,13076
1791200,0,3,0,13067
1791300,0,3,0,13070
1791400,0,3,0,13067
1791500,0,3,0,13067
1791600,0,3,0,13076
1791700,0,3,0,13070
1791800,0,3,0,13067
1791900,0,3,0,13070
1792000,0,3,0,13076
1792100,0,3,0,13070
1792200,0,3,0,13076
1792300,0,3,0,13067
1792400,0,3,0,13070
1792500,0,3,0,13070
1792600,0,3,0,13076
1792700,0,3,0,13067
1792800,0,2,0,13088
1792900,0,3,0,13076
1793000,0,3,0,13080
1793100,0,4,0,13071
1793200,0,4,0,13068
1793300,0,4,0,13068
1793400,0,4,0,13072
1793500,0,4,0,13072
1793600,0,4,0,13072
1793700,0,4,0,13072
1793800,0,4,0,13072
1793900,0,-1,0,13096
1794000,0,-3,0,13093
1794100,0,-1,0,13108
1794200,0,-1,0,13102
1794300,0,-1,0,13106
1794400,0,-1,0,13102
1794500,0,0,0,13108
1794600,0,0,0,13108
1794700,0,0,0,13108
1794800,0,0,0,13108
1794900,0,1,0,13108
1795000,0,1,0,13106
1795100,0,1,0,13105
1795200,0,1,0,13106
1795300,0,1,0,13105
1795400,0,1,0,13105
1795500,0,1,0,13106
1795600,0,2,0,13106
1795700,0,2,0,13102
1795800,0,2,0,13104
1795900,0,2,0,13104
1796000,0,2,0,13104
1796100,0,2,0,13102
1796200,0,14,0,13102
1796300,0,14,0,13066
1796400,0,14,0,13080
1796500,0,14,0,13066
1796600,0,14,0,13080
1796700,0,14,0,13066
1796800,0,13,0,13164
1796900,0,13,0,13086
1797000,0,13,0,13086
1797100,0,13,0,13086
1797200,0,13,0,13086
1797300,0,13,0,13086
1797400,0,13,0,13112
1797500,0,13,0,13112
1797600,0,13,0,13112
1797700,0,13,0,13086
1797800,0,13,0,13073
1797900,0,13,0,13086
1798000,0,13,0,13086
1798100,0,12,0,13164
1798200,0,12,0,13080
1798300,0,12,0,13116
1798400,0,12,0,13092
1798500,0,12,0,13092
1798600,0,12,0,13092
1798700,0,12,0,13080
1798800,0,11,0,13164
1798900,0,11,0,13087
1799000,0,11,0,13098
1799100,0,11,0,13120
1799200,0,11,0,13087
1799300,0,12,0,13087
1799400,0,12,0,13084
1799500,0,12,0,13096
1799600,0,12,0,13096
1799700,0,11,0,13168
1799800,0,11,0,13102
1799900,0,12,0,13102
1800000,0,17,0,13100
1800100,0,17,0,13090
1800200,0,17,0,13073
1800300,0,17,0,13158
1800400,0,17,0,13090
1800500,0,18,0,13090
1800600,0,18,0,13124
1800700,0,18,0,13124
1800800,0,18,0,13088
1800900,0,18,0,13124
1801000,0,18,0,13088
1801100,0,18,0,13124
1801200,0,18,0,13088
1801300,0,18,0,13088
1801400,0,18,0,13070
1801500,0,18,0,13088
1801600,0,18,0,13070
1801700,0,18,0,13088
1801800,0,18,0,13088
1801900,0,18,0,13070
1802000,0,18,0,13088
1802100,0,18,0,13070
1802200,0,18,0,13088
1802300,0,18,0,13088
1802400,0,18,0,13124
1802500,0,18,0,13088
1802600,0,18,0,13070
1802700,0,19,0,13088
1802800,0,19,0,13086
1802900,0,19,0,13067
1803000,0,20,0,13086
1803100,0,20,0,13084
1803200,0,20,0,13084
1803300,0,20,0,13124
1803400,0,20,0,13084
1803500,0,20,0,13084
1803600,0,19,0,13204
1803700,0,19,0,13090
1803800,0,19,0,13071
1803900,0,19,0,13090
1804000,0,19,0,13071
1804100,0,19,0,13128
1804200,0,19,0,13090
1804300,0,19,0,13128
1804400,0,19,0,13071
1804500,0,19,0,13071
1804600,0,19,0,13071
1804700,0,19,0,13090
1804800,0,20,0,13090
1804900,0,20,0,13128
1805000,0,20,0,13088
1805100,0,20,0,13068
1805200,0,20,0,13088
1805300,0,20,0,13088
1805400,0,20,0,13128
1805500,0,20,0,13088
1805600,0,20,0,13128
1805700,0,20,0,13068
1805800,0,20,0,13088
1805900,0,20,0,13088
1806000,0,20,0,13088
1806100,0,20,0,13068
1806200,0,20,0,13088
1806300,0,20,0,13068
1806400,0,20,0,13068
1806500,0,20,0,13088
1806600,0,20,0,13128
1806700,0,20,0,13088
1806800,0,20,0,13068
1806900,0,20,0,13128
1807000,0,20,0,13128
1807100,0,20,0,13088
1807200,0,20,0,13088
1807300,0,13,0,13208
1807400,0,13,0,13130
1807500,0,13,0,13130
1807600,0,13,0,13130
1807700,0,13,0,13130
1807800,0,12,0,13208
1807900,0,12,0,13136
1808000,0,12,0,13124
1808100,0,12,0,13136
1808200,0,12,0,13124
1808300,0,12,0,13160
1808400,0,12,0,13136
1808500,0,12,0,13160
1808600,0,12,0,13136
1808700,0,12,0,13136
1808800,0,12,0,13136
1808900,0,12,0,13136
1809000,0,12,0,13136
1809100,0,12,0,13136
1809200,0,12,0,13160
1809300,0,12,0,13136
1809400,0,12,0,13136
1809500,0,12,0,13136
1809600,0,12,0,13160
1809700,0,12,0,13160
1809800,0,12,0,13136
1809900,0,12,0,13160
1810000,0,12,0,13124
1810100,0,13,0,13136
1810200,0,13,0,13134
1810300,0,13,0,13160
1810400,0,13,0,13121
1810500,0,13,0,13121
1810600,0,13,0,13134
1810700,0,13,0,13134
1810800,0,18,0,13121
1810900,0,18,0,13124
1811000,0,18,0,13124
1811100,0,18,0,13124
1811200,0,18,0,13124
1811300,0,18,0,13124
1811400,0,19,0,13106
1811500,0,19,0,13122
1811600,0,19,0,13198
1811700,0,19,0,13122
1811800,0,19,0,13122
1811900,0,20,0,13122
1812000,0,20,0,13100
1812100,0,20,0,13120
1812200,0,20,0,13120
1812300,0,15,0,13240
1812400,0,15,0,13135
1812500,0,12,0,13240
1812600,0,12,0,13168
1812700,0,12,0,13156
1812800,0,13,0,13156
1812900,0,13,0,13192
1813000,0,13,0,13153
1813100,0,13,0,13153
1813200,0,13,0,13166
1813300,0,13,0,13153
1813400,0,13,0,13166
1813500,0,20,0,13166
1813600,0,20,0,13152
1813700,0,20,0,13132
1813800,0,20,0,13152
1813900,0,20,0,13132
1814000,0,20,0,13132
1814100,0,20,0,13152
1814200,0,20,0,13152
1814300,0,20,0,13152
1814400,0,20,0,13132
1814500,0,20,0,13192
1814600,0,20,0,13232
1814700,0,20,0,13152
1814800,0,20,0,13152
1814900,0,20,0,13192
1815000,0,20,0,13192
1815100,0,20,0,13132
1815200,0,20,0,13152
1815300,0,20,0,13152
1815400,0,20,0,13192
1815500,0,20,0,13152
1815600,0,20,0,13152
1815700,0,20,0,13152
1815800,0,20,0,13152
1815900,0,20,0,13192
1816000,0,16,0,13272
1816100,0,16,0,13176
1816200,0,16,0,13160
1816300,0,16,0,13160
1816400,0,15,0,13272
1816500,0,15,0,13182
1816600,0,14,0,13272
1816700,0,14,0,13174
1816800,0,14,0,13188
1816900,0,14,0,13188
1817000,0,14,0,13188
1817100,0,14,0,13188
1817200,0,14,0,13188
1817300,0,14,0,13216
1817400,0,15,0,13188
1817500,0,16,0,13186
1817600,0,16,0,13168
1817700,0,16,0,13184
1817800,0,17,0,13168
1817900,0,17,0,13182
1818000,0,17,0,13216
1818100,0,17,0,13182
1818200,0,17,0,13182
1818300,0,17,0,13182
1818400,0,17,0,13182
1818500,0,17,0,13165
1818600,0,17,0,13182
1818700,0,17,0,13182
1818800,0,17,0,13216
1818900,0,17,0,13182
1819000,0,17,0,13165
1819100,0,17,0,13165
1819200,0,17,0,13182
1819300,0,17,0,13165
1819400,0,17,0,13182
1819500,0,17,0,13250
1819600,0,17,0,13216
1819700,0,17,0,13165
1819800,0,17,0,13182
1819900,0,17,0,13165
1820000,0,17,0,13165
1820100,0,17,0,13182
1820200,0,17,0,13182
1820300,0,17,0,13182
1820400,0,17,0,13165
1820500,0,17,0,13182
1820600,0,17,0,13182
1820700,0,17,0,13182
1820800,0,16,0,13284
1820900,0,16,0,13220
1821000,0,16,0,13188
1821100,0,16,0,13188
1821200,0,16,0,13172
1821300,0,16,0,13188
1821400,0,16,0,13188
1821500,0,15,0,13284
1821600,0,15,0,13194
1821700,0,15,0,13194
1821800,0,15,0,13194
1821900,0,15,0,13179
1822000,0,15,0,13194
1822100,0,15,0,13194
1822200,0,15,0,13194
1822300,0,14,0,13284
1822400,0,14,0,13200
1822500,0,14,0,13200
1822600,0,14,0,13186
1822700,0,14,0,13186
1822800,0,14,0,13200
1822900,0,14,0,13200
1823000,0,14,0,13186
1823100,0,15,0,13200
1823200,0,15,0,13198
1823300,0,16,0,13198
1823400,0,16,0,13196
1823500,0,16,0,13196
1823600,0,16,0,13228
1823700,0,17,0,13180
1823800,0,16,0,13296
1823900,0,15,0,13296
1824000,0,15,0,13191
1824100,0,15,0,13206
1824200,0,15,0,13191
1824300,0,15,0,13236
1824400,0,15,0,13206
1824500,0,15,0,13236
1824600,0,15,0,13236
1824700,0,15,0,13191
1824800,0,16,0,13191
1824900,0,16,0,13204
1825000,0,16,0,13204
1825100,0,16,0,13204
1825200,0,16,0,13204
1825300,0,20,0,13204
1825400,0,20,0,13176
1825500,0,20,0,13236
1825600,0,20,0,13196
1825700,0,20,0,13196
1825800,0,20,0,13176
1825900,0,20,0,13196
1826000,0,20,0,13196
1826100,0,20,0,13196
1826200,0,20,0,13196
1826300,0,19,0,13316
1826400,0,19,0,13202
1826500,0,19,0,13240
1826600,0,19,0,13202
1826700,0,19,0,13240
1826800,0,19,0,13202
1826900,0,19,0,13202
1827000,0,19,0,13202
1827100,0,19,0,13202
1827200,0,19,0,13240
1827300,0,19,0,13202
1827400,0,19,0,13278
1827500,0,19,0,13183
1827600,0,19,0,13202
1827700,0,19,0,13202
1827800,0,19,0,13240
1827900,0,19,0,13183
1828000,0,19,0,13202
1828100,0,18,0,13316
1828200,0,18,0,13190
1828300,0,19,0,13190
1828400,0,19,0,13206
1828500,0,19,0,13206
1828600,0,20,0,13206
1828700,0,20,0,13204
1828800,0,20,0,13204
1828900,0,19,0,13324
1829000,0,19,0,13210
1829100,0,19,0,13191
1829200,0,20,0,13210
1829300,0,20,0,13188
1829400,0,20,0,13208
1829500,0,20,0,13208
1829600,0,20,0,13208
1829700,0,19,0,13328
1829800,0,19,0,13195
1829900,0,20,0,13195
1830000,0,20,0,13212
1830100,0,20,0,13212
1830200,0,20,0,13252
1830300,0,20,0,13192
1830400,0,19,0,13332
1830500,0,19,0,13218
1830600,0,19,0,13199
1830700,0,19,0,13218
1830800,0,19,0,13218
1830900,0,19,0,13199
1831000,0,16,0,13332
1831100,0,16,0,13236
1831200,0,16,0,13220
1831300,0,16,0,13220
1831400,0,16,0,13236
1831500,0,16,0,13300
1831600,0,16,0,13220
1831700,0,16,0,13236
1831800,0,16,0,13268
1831900,0,16,0,13236
1832000,0,16,0,13236
1832100,0,11,0,13332
1832200,0,11,0,13288
1832300,0,7,0,13332
1832400,0,7,0,13283
1832500,0,7,0,13290
1832600,0,7,0,13290
1832700,0,10,0,13283
1832800,0,10,0,13274
1832900,0,10,0,13304
1833000,0,10,0,13274
1833100,0,10,0,13284
1833200,0,9,0,13344
1833300,0,9,0,13290
1833400,0,9,0,13290
1833500,0,9,0,13308
1833600,0,9,0,13308
1833700,0,9,0,13290
1833800,0,9,0,13290
1833900,0,10,0,13290
1834000,0,10,0,13288
1834100,0,10,0,13288
1834200,0,10,0,13288
1834300,0,9,0,13348
1834400,0,9,0,13330
1834500,0,9,0,13285
1834600,0,9,0,13294
1834700,0,9,0,13294
1834800,0,9,0,13294
1834900,0,9,0,13294
1835000,0,9,0,13285
1835100,0,9,0,13312
1835200,0,9,0,13312
1835300,0,9,0,13312
1835400,0,9,0,13294
1835500,0,9,0,13294
1835600,0,9,0,13330
1835700,0,9,0,13294
1835800,0,9,0,13294
1835900,0,9,0,13312
1836000,0,9,0,13285
1836100,0,9,0,13285
1836200,0,9,0,13294
1836300,0,9,0,13294
1836400,0,9,0,13294
1836500,0,9,0,13285
1836600,0,9,0,13294
1836700,0,9,0,13285
1836800,0,9,0,13294
1836900,0,10,0,13294
1837000,0,10,0,13282
1837100,0,14,0,13292
1837200,0,15,0,13284
1837300,0,15,0,13282
1837400,0,15,0,13342
1837500,0,15,0,13312
1837600,0,15,0,13282
1837700,0,15,0,13267
1837800,0,15,0,13267
1837900,0,15,0,13267
1838000,0,15,0,13312
1838100,0,15,0,13267
1838200,0,15,0,13282
1838300,0,15,0,13312
1838400,0,15,0,13312
1838500,0,15,0,13282
1838600,0,15,0,13282
1838700,0,15,0,13312
1838800,0,15,0,13267
1838900,0,16,0,13282
1839000,0,16,0,13280
1839100,0,16,0,13264
1839200,0,16,0,13264
1839300,0,16,0,13280
1839400,0,16,0,13264
1839500,0,16,0,13344
1839600,0,16,0,13264
1839700,0,16,0,13280
1839800,0,16,0,13264
1839900,0,16,0,13280
1840000,0,16,0,13280
1840100,0,16,0,13264
1840200,0,16,0,13280
1840300,0,9,0,13376
1840400,0,9,0,13322
1840500,0,9,0,13322
1840600,0,9,0,13313
1840700,0,9,0,13322
1840800,0,9,0,13313
1840900,0,9,0,13313
1841000,0,9,0,13358
1841100,0,9,0,13322
1841200,0,9,0,13340
1841300,0,10,0,13313
1841400,0,10,0,13310
1841500,0,10,0,13340
1841600,0,10,0,13340
1841700,0,10,0,13320
1841800,0,10,0,13310
1841900,0,10,0,13310
1842000,0,9,0,13380
1842100,0,9,0,13326
1842200,0,9,0,13326
1842300,0,10,0,13326
1842400,0,10,0,13314
1842500,0,10,0,13324
1842600,0,14,0,13324
1842700,0,14,0,13316
1842800,0,14,0,13316
1842900,0,14,0,13316
1843000,0,14,0,13316
1843100,0,13,0,13400
1843200,0,13,0,13322
1843300,0,13,0,13348
1843400,0,13,0,13322
1843500,0,13,0,13322
1843600,0,13,0,13309
1843700,0,13,0,13322
1843800,0,13,0,13322
1843900,0,13,0,13322
1844000,0,13,0,13322
1844100,0,13,0,13348
1844200,0,14,0,13309
1844300,0,14,0,13320
1844400,0,14,0,13348
1844500,0,4,0,13404
1844600,0,4,0,13376
1844700,0,4,0,13380
1844800,0,4,0,13380
1844900,0,4,0,13380
